"Estimate","Std.Error","t.value","p.value","guide_id","coef"
-0.277573352573347,0.556209395823536,-0.499044702692169,0.618084476699124,"504","time:activator100fM"
-0.731445406445409,0.434514983462575,-1.68336060730667,0.0932626112273201,"505","time:activator100fM"
-0.167881192881195,0.345697504975866,-0.485630328436751,0.627555511976656,"506","time:activator100fM"
3.09007936507938,0.478611084238133,6.45634726575181,3.89002176416362e-10,"507","time:activator100fM"
0.0554473304473274,0.557380773902268,0.0994783692647597,0.920819605064611,"508","time:activator100fM"
4.72329244829245,0.668899669985934,7.06128685695385,1.00055843059444e-11,"509","time:activator100fM"
21.9634319384319,1.07431418432254,20.4441421875874,2.29500647619246e-60,"516","time:activator100fM"
15.4853775853776,1.20182661254337,12.8848682694807,5.49099443847783e-31,"517","time:activator100fM"
15.2792328042328,0.493483010339198,30.9620239888918,4.27389451811213e-99,"518","time:activator100fM"
6.491354016354,0.596089372415887,10.8899006034032,9.23499653975109e-24,"519","time:activator100fM"
1.42633477633478,0.678637170409038,2.10176341427789,0.0363409997691976,"520","time:activator100fM"
6.35757575757577,0.271292578133423,23.4343888112158,6.89867409828405e-72,"521","time:activator100fM"
2.19094516594518,0.444119728095439,4.93323090001163,1.29177326466714e-06,"528","time:activator100fM"
9.33597883597882,0.724302984994473,12.8896042531843,5.27213696220346e-31,"529","time:activator100fM"
1.18222703222703,0.460028272832875,2.56990081271924,0.0106166740865461,"530","time:activator100fM"
2.41385281385282,0.342940652931419,7.03868961938305,1.15195128144479e-11,"531","time:activator100fM"
2.60438912938914,0.388461410532845,6.70437026374576,8.92288107625361e-11,"532","time:activator100fM"
10.7215007215007,0.562798812661688,19.0503257652494,6.55353466764858e-55,"533","time:activator100fM"
7.33162578162578,0.667784258420759,10.9790335563829,4.50000067206942e-24,"540","time:activator100fM"
1.72126022126019,0.544317925745528,3.16223320939258,0.00171281660046543,"541","time:activator100fM"
10.4925565175565,0.82891830679891,12.6581310021688,3.82744372159257e-30,"542","time:activator100fM"
2.88775853775855,0.464950532368661,6.210894141893,1.60455128051125e-09,"543","time:activator100fM"
13.5443482443482,0.344423061218563,39.3247426476862,8.6778276590522e-126,"544","time:activator100fM"
1.51020923520923,0.480453992603812,3.14329625407977,0.00182406014880843,"545","time:activator100fM"
9.87335257335258,0.564999884902496,17.4749638666855,1.02098716137897e-48,"552","time:activator100fM"
-0.0668229918230139,0.583657548476259,-0.114490066987855,0.908919800841247,"553","time:activator100fM"
-0.403354978354979,0.35872372150503,-1.12441679814956,0.261663485644599,"554","time:activator100fM"
-1.57414622414623,0.351331599602407,-4.48051420916209,1.0318940549787e-05,"555","time:activator100fM"
0.45942760942762,0.235336394037426,1.95221657621964,0.0517682352250497,"556","time:activator100fM"
3.16131553631554,0.467294187445388,6.76515056521006,6.18242604695207e-11,"557","time:activator100fM"
11.655772005772,0.632492426363718,18.4283186958974,1.82072901688456e-52,"564","time:activator100fM"
1.45140692640691,0.606702950083151,2.3922859221436,0.0173097244306145,"565","time:activator100fM"
3.15215247715247,0.326347991054134,9.65886894836008,1.41511699550048e-19,"566","time:activator100fM"
9.46238576238576,0.576655502124752,16.4090791252672,1.56029604267054e-44,"567","time:activator100fM"
8.9039923039923,0.432304338998504,20.5965832418423,5.84222026232164e-61,"568","time:activator100fM"
9.24246031746032,0.58235730740148,15.8707724621862,1.98782470136709e-42,"569","time:activator100fM"
7.92169312169311,0.651304138938504,12.1628171050838,2.55500089143839e-28,"576","time:activator100fM"
0.324675324675323,0.257578453344336,1.26049100947621,0.208393734675789,"577","time:activator100fM"
0.999879749879757,0.404440019517679,2.47225719915695,0.0139362616745342,"578","time:activator100fM"
-0.191113516113523,0.446871394658366,-0.427670059882956,0.669173714539842,"579","time:activator100fM"
3.95313852813852,0.207816970955518,19.0222122378285,8.44979968349403e-55,"580","time:activator100fM"
7.73998316498318,0.622898088451875,12.4257616269458,2.76675181549646e-29,"581","time:activator100fM"
11.1210197210197,0.906305296177153,12.2707213208715,1.02824792150348e-28,"588","time:activator100fM"
9.59442039442041,0.621936245697914,15.4266943931751,1.06827770151209e-40,"589","time:activator100fM"
18.1035954785955,0.593654014067575,30.4951959383783,1.70362419271623e-97,"590","time:activator100fM"
2.59086099086097,0.629651481252355,4.11475406316497,4.91402195126595e-05,"591","time:activator100fM"
1.33751803751805,0.566979039126204,2.35902554630478,0.0189124624190867,"510","time:activator100fM"
0.878523328523324,0.335278600255352,2.62027856193098,0.00919701205044458,"511","time:activator100fM"
-0.520971620971621,0.527990580888421,-0.986706278159377,0.324518404509914,"512","time:activator100fM"
0.903583453583446,0.334239834929253,2.70339845570682,0.00722327815020066,"513","time:activator100fM"
3.48102453102454,0.479545376599867,7.25900968059818,2.8775730578921e-12,"514","time:activator100fM"
0.88267195767196,0.444730688750665,1.98473363767982,0.0480120622722219,"515","time:activator100fM"
23.1740860990861,1.59675678241333,14.5132222730007,3.65613438305655e-37,"592","time:activator100fM"
8.39800384800384,1.22206756209349,6.87196363646002,3.22588046414795e-11,"593","time:activator100fM"
7.46253006253005,1.25222941086113,5.95939529754233,6.56824597757339e-09,"598","time:activator100fM"
8.21165223665224,1.05552229570795,7.77970514696194,9.67164848795133e-14,"599","time:activator100fM"
0.160401635401639,0.496251095924167,0.323226763062203,0.746730746387106,"522","time:activator100fM"
2.83749398749399,0.349560443887817,8.11732001463132,9.8717377370339e-15,"523","time:activator100fM"
2.21729196729196,0.446994743802457,4.96044304331209,1.13435106666148e-06,"524","time:activator100fM"
0.27842712842712,0.587600993204328,0.473837062304456,0.635933280148668,"525","time:activator100fM"
2.21700336700338,0.251243438843113,8.82412443171408,6.83914861669653e-17,"526","time:activator100fM"
6.17484367484368,0.376904662272137,16.3830387175875,1.9733489246535e-44,"527","time:activator100fM"
1.04101731601732,0.385201483061107,2.70252676013758,0.00724182183589476,"534","time:activator100fM"
15.7344757094757,0.487944678640935,32.2464336598581,1.94306633691285e-103,"535","time:activator100fM"
25.4902356902357,0.577636780947453,44.1284844230764,1.57429516145553e-139,"536","time:activator100fM"
48.9198051948051,0.910303990199376,53.7400755368442,4.72236070948651e-164,"537","time:activator100fM"
26.1555675805676,0.745009492203747,35.107697088797,8.64126111583555e-113,"538","time:activator100fM"
16.876936026936,0.708045072786593,23.8359628159192,2.07512588929655e-73,"539","time:activator100fM"
13.9547017797018,0.699673811139424,19.9445821145948,2.05057158218047e-58,"546","time:activator100fM"
4.74793169793172,0.311747976064026,15.2300321492917,6.20441295995138e-40,"547","time:activator100fM"
14.317328042328,0.625446317888983,22.8913779373618,8.07493650612444e-70,"548","time:activator100fM"
0.442472342472336,0.410219259656279,1.07862400912888,0.281552801732179,"549","time:activator100fM"
5.36511544011544,0.424314720939748,12.6441887951309,4.31124323130722e-30,"550","time:activator100fM"
14.7397065897066,0.439438499149648,33.5421375647086,9.97451079964643e-108,"551","time:activator100fM"
-0.261808561808559,0.642017524969977,-0.407790366502537,0.683695260361513,"558","time:activator100fM"
0.234896584896594,0.438674589441633,0.535468865875233,0.592690777389285,"559","time:activator100fM"
1.98600288600288,0.260143329956924,7.63426410483689,2.53486050713915e-13,"560","time:activator100fM"
-0.00875420875422374,0.603277139333081,-0.0145110898183569,0.98843110828453,"561","time:activator100fM"
7.30681818181817,0.41905085235186,17.4365906686736,1.44501193201799e-48,"562","time:activator100fM"
1.95530303030302,0.325309591015659,6.01059140063564,4.94751762672374e-09,"563","time:activator100fM"
6.17555315055314,0.857872123782449,7.19868728607764,4.21928967238171e-12,"570","time:activator100fM"
5.43477633477633,0.424935447373373,12.789651624429,1.24266954698471e-30,"571","time:activator100fM"
3.19885762385764,0.450084493099274,7.10723802508805,7.50564928608195e-12,"572","time:activator100fM"
5.66925204425206,0.267298582982293,21.2094354597742,2.42098775581624e-63,"573","time:activator100fM"
4.52496392496392,0.305989791676637,14.7879571412166,3.19262764225167e-38,"574","time:activator100fM"
8.03214285714287,0.387781118868977,20.7130839184998,2.05525442617071e-61,"575","time:activator100fM"
9.37722462722462,0.635064039270085,14.7657937583781,3.8878771589678e-38,"582","time:activator100fM"
2.70775613275613,0.280954801230393,9.63769304136457,1.66163793999311e-19,"583","time:activator100fM"
5.59265271765271,0.516227217997945,10.8337036922276,1.45110844986908e-23,"584","time:activator100fM"
17.7655483405483,0.462607876686077,38.4030390226233,5.03415778918485e-123,"585","time:activator100fM"
11.6726190476191,0.419494569217699,27.8254354267015,4.09080710755898e-88,"586","time:activator100fM"
16.2877465127465,0.39519437024232,41.2145205984574,2.52789013011755e-131,"587","time:activator100fM"
0.0164742664742629,0.638199539699428,0.0258136608528765,0.979421759595955,"594","time:activator100fM"
4.46019721019719,0.606767792743927,7.35074811737662,1.60113264366834e-12,"595","time:activator100fM"
28.9811808561808,0.465362114232853,62.2766228057825,4.50297775824505e-183,"596","time:activator100fM"
2.19664502164502,0.413102546794658,5.31743277471711,1.95792306672914e-07,"597","time:activator100fM"
14.2796296296296,0.647875912967844,22.0406861002384,1.48114222275275e-66,"1305","time:activator100fM"
23.2106180856181,0.835306668626252,27.7869421583696,5.62149649000535e-88,"1306","time:activator100fM"
0.677910052910044,0.342751200190287,1.97784880850508,0.0487875592402447,"1307","time:activator100fM"
18.7016233766234,0.709903993719574,26.3438768369725,9.56423531187032e-83,"1308","time:activator100fM"
6.13225108225106,0.748218743655726,8.19579987035537,5.75646413426458e-15,"1309","time:activator100fM"
36.5014189514189,1.31654914234111,27.7250713835956,9.37333518645353e-88,"1310","time:activator100fM"
44.0910173160173,0.604428106181153,72.946669529631,5.79806579655332e-204,"1317","time:activator100fM"
0.516774891774895,0.532891350919255,0.969756575863806,0.332886769892089,"1318","time:activator100fM"
4.28151755651756,0.162285433576589,26.3826362117517,6.89853683970624e-83,"1319","time:activator100fM"
88.2685545935546,3.02733390321569,29.1571915802859,7.66505003981749e-93,"1320","time:activator100fM"
15.928379028379,0.329393109383963,48.3567463149687,9.02783172059065e-151,"1321","time:activator100fM"
26.6973063973064,0.490649402861633,54.4121856494652,1.23144890844934e-165,"1322","time:activator100fM"
28.6506373256373,0.637562213768899,44.9377907079394,9.6881470671702e-142,"1329","time:activator100fM"
22.4063011063011,0.712108891460571,31.4647118930711,8.32951553481846e-101,"1330","time:activator100fM"
43.7198773448773,1.7126587735971,25.5274886152905,9.7006913903622e-80,"1331","time:activator100fM"
47.1341750841751,2.0790667033912,22.6708335077917,5.63090440919229e-69,"1332","time:activator100fM"
37.2917989417989,1.28590878476138,29.0003454239712,2.73102979864969e-92,"1333","time:activator100fM"
4.83667628667628,0.440526920911168,10.9792978750817,4.49039977760732e-24,"1334","time:activator100fM"
58.6806517556518,0.83656361968707,70.1448764621179,9.48858574719409e-199,"1341","time:activator100fM"
62.7842231842232,0.77446398561725,81.0679700414784,3.96161607151691e-218,"1342","time:activator100fM"
0.566606541606531,0.562942378664274,1.00650894848413,0.314917290456097,"1343","time:activator100fM"
1.25061327561331,5.14053370849486,0.243284714493096,0.807937855960602,"1344","time:activator100fM"
37.6439634439635,0.615031337216256,61.2065778864974,8.21376317324309e-181,"1345","time:activator100fM"
128.971332371332,1.50928820620159,85.4517592076817,2.99172419716807e-225,"1346","time:activator100fM"
18.4765993265993,0.657453475907661,28.1032803136238,4.14704356558885e-89,"1353","time:activator100fM"
84.6019240019239,0.902447233502797,93.7472251685524,7.42240311764424e-238,"1354","time:activator100fM"
-1.38348965848965,0.441150148900549,-3.13609699993899,0.00186807386105267,"1355","time:activator100fM"
4.58104858104858,0.456301964617597,10.039510973589,7.64652973816939e-21,"1356","time:activator100fM"
10.7528258778259,0.363471530843613,29.5836811561794,2.45908888182984e-94,"1357","time:activator100fM"
9.98144540644542,0.697273602527865,14.314962405373,2.11161538423634e-36,"1358","time:activator100fM"
2.8955747955748,0.679560306775125,4.26095339399066,2.66743702421489e-05,"1365","time:activator100fM"
15.4912097162097,0.847008970046043,18.2893101065596,6.40879602057555e-52,"1366","time:activator100fM"
47.968759018759,1.68882876237503,28.4035658839086,3.53176697441954e-90,"1367","time:activator100fM"
57.8591750841751,1.11275541871155,51.996309441629,7.20854745791086e-160,"1368","time:activator100fM"
6.19686147186147,0.426429164286136,14.5319832479923,3.09628205018418e-37,"1369","time:activator100fM"
83.6367123617124,1.7181667135278,48.6778795696644,1.35556328562883e-151,"1370","time:activator100fM"
1.7736531986532,0.527776106761085,3.36061670077857,0.000870027935872741,"1377","time:activator100fM"
1.52834295334296,0.273952124135122,5.57886878288679,5.09285169326552e-08,"1378","time:activator100fM"
-0.59380711880712,0.261161702221839,-2.27371438367606,0.0236330453456678,"1379","time:activator100fM"
0.167833092833096,0.231370967467875,0.725385274867727,0.468736082009966,"1380","time:activator100fM"
3.33976671476671,0.142180346931243,23.4896509035936,4.2554840302498e-72,"1381","time:activator100fM"
17.3245310245311,0.648979141467973,26.6950506072405,4.98692465972081e-84,"1382","time:activator100fM"
16.4085137085137,0.575426594990721,28.5153898887456,1.41532521695733e-90,"1389","time:activator100fM"
2.27121212121213,0.495111883835819,4.58727046423566,6.41339446495084e-06,"1390","time:activator100fM"
63.2225589225589,1.19677752369154,52.8273281132024,7.08620921534838e-162,"1391","time:activator100fM"
46.8491943241943,1.61588541982731,28.9928937716396,2.90118635057207e-92,"1392","time:activator100fM"
52.1701178451178,1.1302999334113,46.1559947965897,5.15380862436992e-145,"1311","time:activator100fM"
22.8324434824435,0.374018721308136,61.046258333237,1.80370035922709e-180,"1312","time:activator100fM"
9.43898508898509,0.582240110976978,16.2114991925699,9.26245136328872e-44,"1313","time:activator100fM"
13.4319865319865,0.468011748854924,28.7001054243838,3.13557427768637e-91,"1314","time:activator100fM"
33.2174603174603,0.793427688214151,41.8657690056497,3.42566708356426e-133,"1315","time:activator100fM"
12.1972703222703,0.563225101028651,21.6561199065769,4.51252288781882e-65,"1316","time:activator100fM"
24.272619047619,1.71482562202352,14.1545698500685,8.69094799646687e-36,"1393","time:activator100fM"
98.5774170274169,6.39032418877615,15.4260432045931,1.07452476926099e-40,"1394","time:activator100fM"
75.198556998557,3.8539916608511,19.5118629244648,1.01405546948226e-56,"1399","time:activator100fM"
159.49727032227,5.20827084398334,30.6238433253761,6.15335093972634e-98,"1400","time:activator100fM"
34.6186267436267,0.911583354922043,37.9763699684789,9.89960571608656e-122,"1323","time:activator100fM"
11.554834054834,0.582367272473636,19.8411459588968,5.20628591033126e-58,"1324","time:activator100fM"
5.2944684944685,0.348207110147244,15.2049407958087,7.76368421203242e-40,"1325","time:activator100fM"
23.5943241943242,1.05864709122329,22.2872422641433,1.66719682214777e-67,"1326","time:activator100fM"
20.0854016354016,0.357586120097131,56.169410686147,1.05407616423559e-169,"1327","time:activator100fM"
83.5829004329004,2.146424446038,38.940527623594,1.2168742094567e-124,"1328","time:activator100fM"
13.4172198172198,0.206036544833245,65.1205825067538,6.31530090919443e-189,"1335","time:activator100fM"
17.390848965849,0.692850274218123,25.1004432169337,3.73520997736292e-78,"1336","time:activator100fM"
4.48870851370851,0.858362669975344,5.22938458383499,3.0467113825855e-07,"1337","time:activator100fM"
8.67763347763349,0.394744165862561,21.9829302826347,2.47240929475286e-66,"1338","time:activator100fM"
84.6142376142375,1.9753863294034,42.8342731519218,6.2142798005943e-136,"1339","time:activator100fM"
86.2934223184223,2.3804975300089,36.2501625103974,2.11109338836234e-116,"1340","time:activator100fM"
34.9772005772006,0.569712221516496,61.3945063072302,3.27374511987459e-181,"1347","time:activator100fM"
23.8629389129389,0.987176889795157,24.1729108122563,1.11075475142191e-74,"1348","time:activator100fM"
18.7285594035594,0.353029207462684,53.0510195974056,2.06216128200848e-162,"1349","time:activator100fM"
2.08445165945167,0.270203664090736,7.71437229197492,1.49319759354792e-13,"1350","time:activator100fM"
136.778198653199,0.846871036697562,161.510067916097,3.54708869396796e-313,"1351","time:activator100fM"
925.449992390422,53.1561734073195,17.4100190639943,3.86962280351045e-42,"1352","time:activator100fM"
8.68528138528138,0.3852321640448,22.5455769167585,1.69996099287504e-68,"1359","time:activator100fM"
35.2353294853295,0.94173011948933,37.4155278206844,5.13073355740346e-120,"1360","time:activator100fM"
3.93544973544973,0.368486918398175,10.6800256371577,4.96630580400518e-23,"1361","time:activator100fM"
1.54298941798941,0.643847581089555,2.39651349684079,0.0171148312050549,"1362","time:activator100fM"
30.7707431457431,0.665913915491442,46.2082897352196,3.7411034283833e-145,"1363","time:activator100fM"
18.52405002405,1.15917435112734,15.9803829389727,7.4188218013894e-43,"1364","time:activator100fM"
60.7118927368927,0.485245716714646,125.115772577948,1.32157969866714e-277,"1371","time:activator100fM"
4.61236171236172,0.439707923095589,10.4896033710064,2.25512776099638e-22,"1372","time:activator100fM"
29.933633958634,0.348512755503368,85.8896367089918,6.06683685183422e-226,"1373","time:activator100fM"
17.437025012025,0.358019007126691,48.704187947917,1.16102463055397e-151,"1374","time:activator100fM"
41.5071909571909,0.4988803878088,83.2006869211682,1.23132597530735e-221,"1375","time:activator100fM"
90.8635401635402,2.39002777827682,38.0177757720672,7.40746111138313e-122,"1376","time:activator100fM"
4.04758297258296,0.415468468617091,9.74221458021968,7.50752810721736e-20,"1383","time:activator100fM"
5.14383116883117,0.29783669159252,17.2706429866895,6.48813716161103e-48,"1384","time:activator100fM"
5.56719576719576,0.55524075646159,10.0266338564087,8.44795126219664e-21,"1385","time:activator100fM"
47.078354978355,1.02642088796501,45.8665207717011,3.05045228250201e-144,"1386","time:activator100fM"
118.27025012025,3.54954800700334,33.3198057574937,5.35164256557509e-107,"1387","time:activator100fM"
24.3777777777778,0.91862972803718,26.5371096033059,1.87934119808647e-83,"1388","time:activator100fM"
8.38388648388649,0.544903203421499,15.386010636831,1.53765869288796e-40,"1395","time:activator100fM"
33.5386123136123,1.18878028334616,28.2126249765923,1.68907830762273e-89,"1396","time:activator100fM"
36.7444684944685,0.81842479827582,44.8965727478911,1.25355450161914e-141,"1397","time:activator100fM"
21.8850408850409,1.21851062193114,17.9604842921736,1.25849918203831e-50,"1398","time:activator100fM"
